,Unnamed: 0,Longitude,Latitude,Hour,Day,DoW,Month,isDay,Accident,District Name_Ciutat Vella,District Name_Eixample,District Name_Gràcia,District Name_Horta-Guinardó,District Name_Les Corts,District Name_Nou Barris,District Name_Sant Andreu,District Name_Sant Martí,District Name_Sants-Montjuïc,District Name_Sarrià-Sant Gervasi
273,273,2.1638029999999997,41.393035999999995,21,11,2,1,0,1,0,1,0,0,0,0,0,0,0,0
274,274,2.1777189999999997,41.410323,21,11,2,1,0,1,0,0,0,0,0,0,0,1,0,0
275,275,2.1459099999999998,41.377996,23,11,2,1,0,1,0,0,0,0,0,0,0,0,1,0
276,276,2.144893,41.387333,1,12,3,1,0,1,0,1,0,0,0,0,0,0,0,0
277,277,2.171632,41.399319,3,12,3,1,0,1,0,1,0,0,0,0,0,0,0,0
278,278,2.16847,41.442106,7,12,3,1,1,1,0,0,0,0,0,1,0,0,0,0
279,279,2.135007,41.414658,7,12,3,1,1,1,0,0,0,0,0,0,0,0,0,1
280,280,2.1844810000000003,41.429771,8,12,3,1,1,1,0,0,0,0,0,0,1,0,0,0
281,281,2.1120650000000003,41.38445,8,12,3,1,1,1,0,0,0,0,1,0,0,0,0,0
282,282,2.182684,41.446402,8,12,3,1,1,1,0,0,0,0,0,1,0,0,0,0
283,283,2.197812,41.391861999999996,8,12,3,1,1,1,0,0,0,0,0,0,0,1,0,0
284,284,2.190876,41.42772,8,12,3,1,1,1,0,0,0,0,0,0,1,0,0,0
285,285,2.1941759999999997,41.387636,9,12,3,1,1,1,0,0,0,0,0,0,0,1,0,0
286,286,2.21088,41.400104,9,12,3,1,1,1,0,0,0,0,0,0,0,1,0,0
287,287,2.189091,41.393131,9,12,3,1,1,1,0,0,0,0,0,0,0,1,0,0
288,288,2.1631110000000002,41.397455,10,12,3,1,1,1,0,1,0,0,0,0,0,0,0,0
289,289,2.147749,41.401884,10,12,3,1,1,1,0,0,0,0,0,0,0,0,0,1
290,290,2.156432,41.374990999999994,11,12,3,1,1,1,0,0,0,0,0,0,0,0,1,0
291,291,2.1868540000000003,41.405403,12,12,3,1,1,1,0,0,0,0,0,0,0,1,0,0
292,292,2.1419,41.362563,12,12,3,1,1,1,0,0,0,0,0,0,0,0,1,0
293,293,2.1646490000000003,41.392787,12,12,3,1,1,1,0,1,0,0,0,0,0,0,0,0
294,294,2.13856,41.414735,13,12,3,1,1,1,0,0,1,0,0,0,0,0,0,0
295,295,2.156205,41.385633,14,12,3,1,1,1,0,1,0,0,0,0,0,0,0,0
296,296,2.1528099999999997,41.398055,14,12,3,1,1,1,0,0,0,0,0,0,0,0,0,1
297,297,2.164884,41.39216500000001,15,12,3,1,1,1,0,1,0,0,0,0,0,0,0,0
298,298,2.158561,41.382137,15,12,3,1,1,1,0,1,0,0,0,0,0,0,0,0
299,299,2.186922,41.398393,15,12,3,1,1,1,0,1,0,0,0,0,0,0,0,0
300,300,2.1266380000000003,41.381165,15,12,3,1,1,1,0,0,0,0,1,0,0,0,0,0
301,301,2.181917,41.38658,18,12,3,1,1,1,1,0,0,0,0,0,0,0,0,0
302,302,2.1732419999999997,41.408668,18,12,3,1,1,1,0,1,0,0,0,0,0,0,0,0
303,303,2.111662,41.385013,19,12,3,1,1,1,0,0,0,0,1,0,0,0,0,0
304,304,2.140346,41.358358,19,12,3,1,1,1,0,0,0,0,0,0,0,0,1,0
305,305,2.1787810000000003,41.412929999999996,19,12,3,1,1,1,0,0,0,0,0,0,0,1,0,0
306,306,2.197178,41.397295,20,12,3,1,0,1,0,0,0,0,0,0,0,1,0,0
307,307,2.137125,41.390772,21,12,3,1,0,1,0,0,0,0,1,0,0,0,0,0
308,308,2.149038,41.389524,8,13,4,1,1,1,0,1,0,0,0,0,0,0,0,0
309,309,2.172377,41.426935,9,13,4,1,1,1,0,0,0,0,0,1,0,0,0,0
310,310,2.129084,41.379363,9,13,4,1,1,1,0,0,0,0,0,0,0,0,1,0
311,311,2.144641,41.376124,9,13,4,1,1,1,0,0,0,0,0,0,0,0,1,0
312,312,2.177953,41.40226,9,13,4,1,1,1,0,1,0,0,0,0,0,0,0,0
313,313,2.142587,41.411443,10,13,4,1,1,1,0,0,1,0,0,0,0,0,0,0
314,314,2.1686400000000003,41.394985,10,13,4,1,1,1,0,1,0,0,0,0,0,0,0,0
315,315,2.136874,41.333621,10,13,4,1,1,1,0,0,0,0,0,0,0,0,1,0
316,316,2.1159,41.39380300000001,10,13,4,1,1,1,0,0,0,0,1,0,0,0,0,0
317,317,2.157557,41.376075,11,13,4,1,1,1,0,1,0,0,0,0,0,0,0,0
318,318,2.129917,41.392509999999994,11,13,4,1,1,1,0,0,0,0,0,0,0,0,0,1
319,319,2.198306,41.394738000000004,11,13,4,1,1,1,0,0,0,0,0,0,0,1,0,0
320,320,2.177953,41.414053,11,13,4,1,1,1,0,0,0,1,0,0,0,0,0,0
321,321,2.133084,41.396781,13,13,4,1,1,1,0,0,0,0,0,0,0,0,0,1
322,322,2.12391,41.378112,13,13,4,1,1,1,0,0,0,0,1,0,0,0,0,0
323,323,2.152581,41.382779,13,13,4,1,1,1,0,1,0,0,0,0,0,0,0,0
324,324,2.111999,41.389806,13,13,4,1,1,1,0,0,0,0,1,0,0,0,0,0
325,325,2.146385,41.39112100000001,13,13,4,1,1,1,0,1,0,0,0,0,0,0,0,0
326,326,2.131426,41.414127,14,13,4,1,1,1,0,0,0,0,0,0,0,0,0,1
327,327,2.144963,41.412067,14,13,4,1,1,1,0,0,1,0,0,0,0,0,0,0
328,328,2.1174779999999997,41.384205,14,13,4,1,1,1,0,0,0,0,1,0,0,0,0,0
329,329,2.103872,41.384289,14,13,4,1,1,1,0,0,0,0,1,0,0,0,0,0
330,330,2.153937,41.387338,14,13,4,1,1,1,0,1,0,0,0,0,0,0,0,0
331,331,2.18416,41.428658,14,13,4,1,1,1,0,0,0,0,0,1,0,0,0,0
332,332,2.217285,41.4053,14,13,4,1,1,1,0,0,0,0,0,0,0,1,0,0
333,333,2.177246,41.376295,14,13,4,1,1,1,1,0,0,0,0,0,0,0,0,0
334,334,2.150532,41.379673,15,13,4,1,1,1,0,1,0,0,0,0,0,0,0,0
335,335,2.145506,41.347798,15,13,4,1,1,1,0,0,0,0,0,0,0,0,1,0
336,336,2.18994,41.434007,15,13,4,1,1,1,0,0,0,0,0,0,1,0,0,0
337,337,2.201066,41.435718,15,13,4,1,1,1,0,0,0,0,0,0,1,0,0,0
338,338,2.13139,41.405482,16,13,4,1,1,1,0,0,0,0,0,0,0,0,0,1
339,339,2.186871,41.394758,16,13,4,1,1,1,0,1,0,0,0,0,0,0,0,0
340,340,2.1461810000000003,41.390024,16,13,4,1,1,1,0,1,0,0,0,0,0,0,0,0
341,341,2.127581,41.402233,16,13,4,1,1,1,0,0,0,0,0,0,0,0,0,1
342,342,2.150008,41.394369,17,13,4,1,1,1,0,0,0,0,0,0,0,0,0,1
343,343,2.174044,41.379968,17,13,4,1,1,1,1,0,0,0,0,0,0,0,0,0
344,344,2.1767279999999998,41.382436,17,13,4,1,1,1,1,0,0,0,0,0,0,0,0,0
345,345,2.134383,41.408159999999995,18,13,4,1,1,1,0,0,0,0,0,0,0,0,0,1
346,346,2.140873,41.369155,20,13,4,1,0,1,0,0,0,0,0,0,0,0,1,0
347,347,2.186992,41.38296,21,13,4,1,0,1,1,0,0,0,0,0,0,0,0,0
348,348,2.1409290000000003,41.361351,21,13,4,1,0,1,0,0,0,0,0,0,0,0,1,0
349,349,2.192063,41.439918,0,14,5,1,0,1,0,0,0,0,0,0,1,0,0,0
350,350,2.1932810000000003,41.447326000000004,4,14,5,1,0,1,0,0,0,0,0,0,1,0,0,0
351,351,2.123139,41.388801,8,14,5,1,1,1,0,0,0,0,1,0,0,0,0,0
352,352,2.134775,41.394705,8,14,5,1,1,1,0,0,0,0,0,0,0,0,0,1
353,353,2.161244,41.413562,9,14,5,1,1,1,0,0,1,0,0,0,0,0,0,0
354,354,2.14941,41.380523,11,14,5,1,1,1,0,1,0,0,0,0,0,0,0,0
355,355,2.1565779999999997,41.430265999999996,12,14,5,1,1,1,0,0,0,1,0,0,0,0,0,0
356,356,2.134139,41.398259,12,14,5,1,1,1,0,0,0,0,0,0,0,0,0,1
357,357,2.187422,41.447051,12,14,5,1,1,1,0,0,0,0,0,0,1,0,0,0
358,358,2.182472,41.428242,13,14,5,1,1,1,0,0,0,0,0,1,0,0,0,0
359,359,2.161451,41.414017,13,14,5,1,1,1,0,0,0,1,0,0,0,0,0,0
360,360,2.177825,41.403574,13,14,5,1,1,1,0,1,0,0,0,0,0,0,0,0
361,361,2.159006,41.419565999999996,14,14,5,1,1,1,0,0,0,1,0,0,0,0,0,0
362,362,2.178455,41.37557,14,14,5,1,1,1,1,0,0,0,0,0,0,0,0,0
363,363,2.176807,41.39392700000001,14,14,5,1,1,1,0,1,0,0,0,0,0,0,0,0
364,364,2.183929,41.421764,14,14,5,1,1,1,0,0,0,0,0,0,1,0,0,0
365,365,2.189613,41.405097999999995,14,14,5,1,1,1,0,0,0,0,0,0,0,1,0,0
366,366,2.151637,41.397653999999996,14,14,5,1,1,1,0,0,0,0,0,0,0,0,0,1
367,367,2.191493,41.383838,14,14,5,1,1,1,1,0,0,0,0,0,0,0,0,0
368,368,2.179072,41.390646000000004,16,14,5,1,1,1,0,1,0,0,0,0,0,0,0,0
369,369,2.188682,41.403765,17,14,5,1,1,1,0,0,0,0,0,0,0,1,0,0
370,370,2.170743,41.434711,18,14,5,1,1,1,0,0,0,0,0,1,0,0,0,0
371,371,2.190657,41.411991,19,14,5,1,1,1,0,0,0,0,0,0,0,1,0,0
372,372,2.136643,41.365966,19,14,5,1,1,1,0,0,0,0,0,0,0,0,1,0
373,373,2.125213,41.377364,20,14,5,1,0,1,0,0,0,0,1,0,0,0,0,0
374,374,2.150741,41.39683,20,14,5,1,0,1,0,0,0,0,0,0,0,0,0,1
375,375,2.152821,41.393315,21,14,5,1,0,1,0,1,0,0,0,0,0,0,0,0
376,376,2.1494299999999997,41.39076,21,14,5,1,0,1,0,1,0,0,0,0,0,0,0,0
377,377,2.186877,41.410354,21,14,5,1,0,1,0,0,0,0,0,0,0,1,0,0
378,378,2.18827,41.441984999999995,22,14,5,1,0,1,0,0,0,0,0,0,1,0,0,0
379,379,2.1464790000000002,41.409619,22,14,5,1,0,1,0,0,1,0,0,0,0,0,0,0
380,380,2.142103,41.424645,22,14,5,1,0,1,0,0,0,1,0,0,0,0,0,0
381,381,2.182242,41.4069,23,14,5,1,0,1,0,1,0,0,0,0,0,0,0,0
382,382,2.171625,41.366096,0,15,6,1,0,1,0,0,0,0,0,0,0,0,1,0
383,383,2.1559049999999997,41.395872,1,15,6,1,0,1,0,0,1,0,0,0,0,0,0,0
384,384,2.168721,41.374783,3,15,6,1,0,1,0,0,0,0,0,0,0,0,1,0
385,385,2.1581810000000003,41.410608,10,15,6,1,1,1,0,0,1,0,0,0,0,0,0,0
386,386,2.162639,41.412546999999996,12,15,6,1,1,1,0,0,0,1,0,0,0,0,0,0
387,387,2.1697740000000003,41.395845,13,15,6,1,1,1,0,1,0,0,0,0,0,0,0,0
388,388,2.136587,41.375489,14,15,6,1,1,1,0,0,0,0,0,0,0,0,1,0
389,389,2.17205,41.402646000000004,14,15,6,1,1,1,0,1,0,0,0,0,0,0,0,0
390,390,2.159495,41.396524,14,15,6,1,1,1,0,1,0,0,0,0,0,0,0,0
391,391,2.1752119999999997,41.374807000000004,17,15,6,1,1,1,1,0,0,0,0,0,0,0,0,0
392,392,2.176439,41.395129,19,15,6,1,1,1,0,1,0,0,0,0,0,0,0,0
393,393,2.146027,41.388189000000004,21,15,6,1,0,1,0,1,0,0,0,0,0,0,0,0
394,394,2.190936,41.384483,7,16,0,1,1,1,1,0,0,0,0,0,0,0,0,0
395,395,2.17417,41.417668,7,16,0,1,1,1,0,0,0,1,0,0,0,0,0,0
396,396,2.1682740000000003,41.389418,8,16,0,1,1,1,0,1,0,0,0,0,0,0,0,0
397,397,2.146725,41.369119,8,16,0,1,1,1,0,0,0,0,0,0,0,0,1,0
398,398,2.133839,41.414407000000004,8,16,0,1,1,1,0,0,0,0,0,0,0,0,0,1
399,399,2.123109,41.386531,8,16,0,1,1,1,0,0,0,0,1,0,0,0,0,0
400,400,2.133314,41.369044,8,16,0,1,1,1,0,0,0,0,0,0,0,0,1,0
401,401,2.17624,41.411588,9,16,0,1,1,1,0,0,0,0,0,0,0,1,0,0
402,402,2.134692,41.375647,9,16,0,1,1,1,0,0,0,0,0,0,0,0,1,0
403,403,2.136558,41.352092,9,16,0,1,1,1,0,0,0,0,0,0,0,0,1,0
404,404,2.148284,41.383082,9,16,0,1,1,1,0,1,0,0,0,0,0,0,0,0
405,405,2.187949,41.393957,11,16,0,1,1,1,0,0,0,0,0,0,0,1,0,0
406,406,2.1712740000000004,41.426938,11,16,0,1,1,1,0,0,0,0,0,1,0,0,0,0
407,407,2.157031,41.393409999999996,11,16,0,1,1,1,0,1,0,0,0,0,0,0,0,0
408,408,2.200222,41.442747999999995,11,16,0,1,1,1,0,0,0,0,0,0,1,0,0,0
409,409,2.1341930000000002,41.40291,12,16,0,1,1,1,0,0,0,0,0,0,0,0,0,1
410,410,2.1604650000000003,41.411663,12,16,0,1,1,1,0,0,0,1,0,0,0,0,0,0
411,411,2.135869,41.39795,14,16,0,1,1,1,0,0,0,0,0,0,0,0,0,1
412,412,2.143681,41.344577,14,16,0,1,1,1,0,0,0,0,0,0,0,0,1,0
413,413,2.132853,41.397779,15,16,0,1,1,1,0,0,0,0,0,0,0,0,0,1
414,414,2.1328240000000003,41.396814,15,16,0,1,1,1,0,0,0,0,0,0,0,0,0,1
415,415,2.1819740000000003,41.381015999999995,15,16,0,1,1,1,1,0,0,0,0,0,0,0,0,0
416,416,2.2079310000000003,41.440746000000004,15,16,0,1,1,1,0,0,0,0,0,0,1,0,0,0
417,417,2.164057,41.40526,16,16,0,1,1,1,0,0,1,0,0,0,0,0,0,0
418,418,2.186909,41.420327,16,16,0,1,1,1,0,0,0,0,0,0,1,0,0,0
419,419,2.155837,41.40898,16,16,0,1,1,1,0,0,1,0,0,0,0,0,0,0
420,420,2.1175200000000003,41.397912,17,16,0,1,1,1,0,0,0,0,0,0,0,0,0,1
421,421,2.147369,41.393705,17,16,0,1,1,1,0,0,0,0,0,0,0,0,0,1
422,422,2.19735,41.411031,17,16,0,1,1,1,0,0,0,0,0,0,0,1,0,0
423,423,2.172027,41.394139,17,16,0,1,1,1,0,1,0,0,0,0,0,0,0,0
424,424,2.123109,41.386531,18,16,0,1,1,1,0,0,0,0,1,0,0,0,0,0
425,425,2.17767,41.396151,18,16,0,1,1,1,0,1,0,0,0,0,0,0,0,0
426,426,2.167535,41.402696,18,16,0,1,1,1,0,0,1,0,0,0,0,0,0,0
427,427,2.122488,41.384440999999995,19,16,0,1,1,1,0,0,0,0,1,0,0,0,0,0
428,428,2.150385,41.421976,19,16,0,1,1,1,0,0,0,1,0,0,0,0,0,0
429,429,2.132727,41.4034,19,16,0,1,1,1,0,0,0,0,0,0,0,0,0,1
430,430,2.207263,41.415287,20,16,0,1,0,1,0,0,0,0,0,0,0,1,0,0
431,431,2.117354,41.404996999999995,7,17,1,1,1,1,0,0,0,0,0,0,0,0,0,1
432,432,2.186871,41.394758,8,17,1,1,1,1,0,0,0,0,0,0,0,1,0,0
433,433,2.145892,41.432299,8,17,1,1,1,1,0,0,0,1,0,0,0,0,0,0
434,434,2.182325,41.399642,8,17,1,1,1,1,0,1,0,0,0,0,0,0,0,0
435,435,2.201634,41.414446999999996,9,17,1,1,1,1,0,0,0,0,0,0,0,1,0,0
436,436,2.206274,41.404097,9,17,1,1,1,1,0,0,0,0,0,0,0,1,0,0
437,437,2.104896,41.41435900000001,9,17,1,1,1,1,0,0,0,0,0,0,0,0,0,1
438,438,2.163382,41.428484999999995,9,17,1,1,1,1,0,0,0,1,0,0,0,0,0,0
439,439,2.154065,41.39767,10,17,1,1,1,1,0,0,0,0,0,0,0,0,0,1
440,440,2.188333,41.448799,10,17,1,1,1,1,0,0,0,0,0,1,0,0,0,0
441,441,2.180009,41.403541,10,17,1,1,1,1,0,1,0,0,0,0,0,0,0,0
442,442,2.174038,41.43819600000001,11,17,1,1,1,1,0,0,0,0,0,1,0,0,0,0
443,443,2.184505,41.446395,12,17,1,1,1,1,0,0,0,0,0,1,0,0,0,0
444,444,2.161147,41.39275,12,17,1,1,1,1,0,1,0,0,0,0,0,0,0,0
445,445,2.179256,41.401044,12,17,1,1,1,1,0,1,0,0,0,0,0,0,0,0
446,446,2.1903669999999997,41.404181,12,17,1,1,1,1,0,0,0,0,0,0,0,1,0,0
447,447,2.157337,41.386477,12,17,1,1,1,1,0,1,0,0,0,0,0,0,0,0
448,448,2.143764,41.388195,12,17,1,1,1,1,0,1,0,0,0,0,0,0,0,0
449,449,2.160721,41.385621,12,17,1,1,1,1,0,1,0,0,0,0,0,0,0,0
450,450,2.1630000000000003,41.389045,12,17,1,1,1,1,0,1,0,0,0,0,0,0,0,0
451,451,2.195536,41.38997,13,17,1,1,1,1,0,0,0,0,0,0,0,1,0,0
452,452,2.167049,41.390415999999995,14,17,1,1,1,1,0,1,0,0,0,0,0,0,0,0
453,453,2.1897349999999998,41.396734,14,17,1,1,1,1,0,0,0,0,0,0,0,1,0,0
454,454,2.162979,41.395876,14,17,1,1,1,1,0,1,0,0,0,0,0,0,0,0
455,455,2.151423,41.400575,15,17,1,1,1,1,0,0,1,0,0,0,0,0,0,0
456,456,2.132418,41.401555,15,17,1,1,1,1,0,0,0,0,0,0,0,0,0,1
457,457,2.132727,41.4034,16,17,1,1,1,1,0,0,0,0,0,0,0,0,0,1
458,458,2.209433,41.417207,16,17,1,1,1,1,0,0,0,0,0,0,0,1,0,0
459,459,2.167508,41.39414,16,17,1,1,1,1,0,1,0,0,0,0,0,0,0,0
460,460,2.129076,41.378537,16,17,1,1,1,1,0,0,0,0,0,0,0,0,1,0
461,461,2.167495,41.377437,16,17,1,1,1,1,1,0,0,0,0,0,0,0,0,0
462,462,2.186597,41.388181,16,17,1,1,1,1,1,0,0,0,0,0,0,0,0,0
463,463,2.181336,41.380848,17,17,1,1,1,1,1,0,0,0,0,0,0,0,0,0
464,464,2.132778,41.334779,18,17,1,1,1,1,0,0,0,0,0,0,0,0,1,0
465,465,2.149959,41.403044,18,17,1,1,1,1,0,0,1,0,0,0,0,0,0,0
466,466,2.134829,41.373796999999996,18,17,1,1,1,1,0,0,0,0,0,0,0,0,1,0
467,467,2.181463,41.446471,18,17,1,1,1,1,0,0,0,0,0,1,0,0,0,0
468,468,2.1657189999999997,41.440792,21,17,1,1,0,1,0,0,0,0,0,1,0,0,0,0
469,469,2.119355,41.400611,21,17,1,1,0,1,0,0,0,0,0,0,0,0,0,1
470,470,2.141603,41.404775,21,17,1,1,0,1,0,0,0,0,0,0,0,0,0,1
471,471,2.15008,41.383418,22,17,1,1,0,1,0,1,0,0,0,0,0,0,0,0
472,472,2.140721,41.40442,1,18,2,1,0,1,0,0,0,0,0,0,0,0,0,1
473,473,2.110223,41.391981,6,18,2,1,1,1,0,0,0,0,1,0,0,0,0,0
474,474,2.178266,41.433196,9,18,2,1,1,1,0,0,0,0,0,1,0,0,0,0
475,475,2.1326080000000003,41.389624,9,18,2,1,1,1,0,0,0,0,1,0,0,0,0,0
476,476,2.1326080000000003,41.389624,9,18,2,1,1,1,0,0,0,0,1,0,0,0,0,0
477,477,2.122566,41.333092,10,18,2,1,1,1,0,0,0,0,0,0,0,0,1,0
478,478,2.163202,41.392469,10,18,2,1,1,1,0,1,0,0,0,0,0,0,0,0
479,479,2.1245220000000002,41.323094,10,18,2,1,1,1,0,0,0,0,0,0,0,0,1,0
480,480,2.1743810000000003,41.393681,12,18,2,1,1,1,0,1,0,0,0,0,0,0,0,0
481,481,2.15998,41.393601000000004,12,18,2,1,1,1,0,1,0,0,0,0,0,0,0,0
482,482,2.134649,41.364176,13,18,2,1,1,1,0,0,0,0,0,0,0,0,1,0
483,483,2.164085,41.400104999999996,13,18,2,1,1,1,0,0,1,0,0,0,0,0,0,0
484,484,2.123923,41.399347999999996,15,18,2,1,1,1,0,0,0,0,0,0,0,0,0,1
485,485,2.159495,41.396524,15,18,2,1,1,1,0,1,0,0,0,0,0,0,0,0
486,486,2.172348,41.426511,16,18,2,1,1,1,0,0,0,1,0,0,0,0,0,0
487,487,2.1751810000000003,41.438632,16,18,2,1,1,1,0,0,0,0,0,1,0,0,0,0
488,488,2.152091,41.399963,16,18,2,1,1,1,0,0,0,0,0,0,0,0,0,1
489,489,2.207063,41.433018,16,18,2,1,1,1,0,0,0,0,0,0,1,0,0,0
490,490,2.1621770000000002,41.394778,17,18,2,1,1,1,0,1,0,0,0,0,0,0,0,0
491,491,2.159259,41.391721000000004,17,18,2,1,1,1,0,1,0,0,0,0,0,0,0,0
492,492,2.186129,41.409686,18,18,2,1,1,1,0,0,0,0,0,0,0,1,0,0
493,493,2.1973540000000003,41.402361,18,18,2,1,1,1,0,0,0,0,0,0,0,1,0,0
494,494,2.164884,41.39216500000001,18,18,2,1,1,1,0,1,0,0,0,0,0,0,0,0
495,495,2.140762,41.368404,19,18,2,1,1,1,0,0,0,0,0,0,0,0,1,0
496,496,2.181133,41.402673,20,18,2,1,0,1,0,1,0,0,0,0,0,0,0,0
497,497,2.158902,41.389511999999996,21,18,2,1,0,1,0,1,0,0,0,0,0,0,0,0
498,498,2.1326080000000003,41.389624,22,18,2,1,0,1,0,0,0,0,1,0,0,0,0,0
499,499,2.1505520000000002,41.391607,1,19,3,1,0,1,0,1,0,0,0,0,0,0,0,0
500,500,2.156346,41.383612,7,19,3,1,1,1,0,1,0,0,0,0,0,0,0,0
501,501,2.1730259999999997,41.412178000000004,7,19,3,1,1,1,0,0,0,1,0,0,0,0,0,0
502,502,2.107914,41.380805,8,19,3,1,1,1,0,0,0,0,1,0,0,0,0,0
503,503,2.208469,41.438066,8,19,3,1,1,1,0,0,0,0,0,0,1,0,0,0
504,504,2.149005,41.400223,9,19,3,1,1,1,0,0,0,0,0,0,0,0,0,1
505,505,2.1403529999999997,41.383942,9,19,3,1,1,1,0,0,0,0,1,0,0,0,0,0
506,506,2.130712,41.380213,10,19,3,1,1,1,0,0,0,0,0,0,0,0,1,0
507,507,2.164111,41.395009,10,19,3,1,1,1,0,1,0,0,0,0,0,0,0,0
508,508,2.1413599999999997,41.42505300000001,11,19,3,1,1,1,0,0,0,1,0,0,0,0,0,0
509,509,2.162359,41.435248,12,19,3,1,1,1,0,0,0,1,0,0,0,0,0,0
510,510,2.193327,41.381227,12,19,3,1,1,1,1,0,0,0,0,0,0,0,0,0
511,511,2.208843,41.4092,13,19,3,1,1,1,0,0,0,0,0,0,0,1,0,0
512,512,2.180096,41.398631,15,19,3,1,1,1,0,1,0,0,0,0,0,0,0,0
513,513,2.157351,41.439291,16,19,3,1,1,1,0,0,0,1,0,0,0,0,0,0
514,514,2.1802919999999997,41.418287,17,19,3,1,1,1,0,0,0,1,0,0,0,0,0,0
515,515,2.155018,41.42083,17,19,3,1,1,1,0,0,0,1,0,0,0,0,0,0
516,516,2.147566,41.409934,18,19,3,1,1,1,0,0,1,0,0,0,0,0,0,0
517,517,2.221273,41.413562,19,19,3,1,1,1,0,0,0,0,0,0,0,1,0,0
518,518,2.150008,41.394369,19,19,3,1,1,1,0,0,0,0,0,0,0,0,0,1
519,519,2.1522810000000003,41.408516999999996,20,19,3,1,0,1,0,0,1,0,0,0,0,0,0,0
520,520,2.178932,41.397434999999994,22,19,3,1,0,1,0,1,0,0,0,0,0,0,0,0
521,521,2.114345,41.401554,7,20,4,1,1,1,0,0,0,0,0,0,0,0,0,1
522,522,2.1879619999999997,41.391945,8,20,4,1,1,1,0,0,0,0,0,0,0,1,0,0
523,523,2.131004,41.381956,8,20,4,1,1,1,0,0,0,0,1,0,0,0,0,0
524,524,2.166363,41.401823,9,20,4,1,1,1,0,0,1,0,0,0,0,0,0,0
525,525,2.1459740000000003,41.426974,9,20,4,1,1,1,0,0,0,1,0,0,0,0,0,0
526,526,2.209633,41.4135,9,20,4,1,1,1,0,0,0,0,0,0,0,1,0,0
527,527,2.172037,41.397542,9,20,4,1,1,1,0,1,0,0,0,0,0,0,0,0
528,528,2.154658,41.394566,10,20,4,1,1,1,0,1,0,0,0,0,0,0,0,0
529,529,2.145943,41.395647,10,20,4,1,1,1,0,0,0,0,0,0,0,0,0,1
530,530,2.169062,41.411888,10,20,4,1,1,1,0,0,0,1,0,0,0,0,0,0
531,531,2.204645,41.405173,11,20,4,1,1,1,0,0,0,0,0,0,0,1,0,0
532,532,2.186061,41.405891,11,20,4,1,1,1,0,0,0,0,0,0,0,1,0,0
533,533,2.180717,41.431594,12,20,4,1,1,1,0,0,0,0,0,1,0,0,0,0
534,534,2.1499900000000003,41.392755,13,20,4,1,1,1,0,1,0,0,0,0,0,0,0,0
535,535,2.131004,41.381956,13,20,4,1,1,1,0,0,0,0,1,0,0,0,0,0
536,536,2.165534,41.411668,13,20,4,1,1,1,0,0,0,1,0,0,0,0,0,0
537,537,2.207263,41.415287,13,20,4,1,1,1,0,0,0,0,0,0,0,1,0,0
538,538,2.193796,41.406675,13,20,4,1,1,1,0,0,0,0,0,0,0,1,0,0
539,539,2.1396490000000004,41.397979,14,20,4,1,1,1,0,0,0,0,0,0,0,0,0,1
540,540,2.1859830000000002,41.41128,14,20,4,1,1,1,0,0,0,0,0,0,0,1,0,0
541,541,2.151312,41.407373,14,20,4,1,1,1,0,0,1,0,0,0,0,0,0,0
542,542,2.1623040000000002,41.39190900000001,14,20,4,1,1,1,0,1,0,0,0,0,0,0,0,0
543,543,2.1436450000000002,41.390505,15,20,4,1,1,1,0,1,0,0,0,0,0,0,0,0
544,544,2.1494009999999997,41.389061,16,20,4,1,1,1,0,1,0,0,0,0,0,0,0,0
545,545,2.1623040000000002,41.39190900000001,16,20,4,1,1,1,0,1,0,0,0,0,0,0,0,0
546,546,2.1474919999999997,41.40032100000001,16,20,4,1,1,1,0,0,0,0,0,0,0,0,0,1
547,547,2.130254,41.385236,16,20,4,1,1,1,0,0,0,0,1,0,0,0,0,0
548,548,2.158561,41.382137,17,20,4,1,1,1,0,1,0,0,0,0,0,0,0,0
549,549,2.184678,41.445877,18,20,4,1,1,1,0,0,0,0,0,1,0,0,0,0
550,550,2.180678,41.419267,18,20,4,1,1,1,0,0,0,1,0,0,0,0,0,0
551,551,2.14719,41.38219,19,20,4,1,1,1,0,1,0,0,0,0,0,0,0,0
552,552,2.188682,41.403765,19,20,4,1,1,1,0,0,0,0,0,0,0,1,0,0
553,553,2.1663759999999996,41.393276,19,20,4,1,1,1,0,1,0,0,0,0,0,0,0,0
554,554,2.1773279999999997,41.405448,19,20,4,1,1,1,0,1,0,0,0,0,0,0,0,0
555,555,2.184113,41.406738,20,20,4,1,0,1,0,0,0,0,0,0,0,1,0,0
556,556,2.175059,41.421836,20,20,4,1,0,1,0,0,0,1,0,0,0,0,0,0
557,557,2.16229,41.390019,21,20,4,1,0,1,0,1,0,0,0,0,0,0,0,0
558,558,2.145766,41.375197,21,20,4,1,0,1,0,0,0,0,0,0,0,0,1,0
559,559,2.1482810000000003,41.37967800000001,21,20,4,1,0,1,0,1,0,0,0,0,0,0,0,0
560,560,2.145638,41.406748,21,20,4,1,0,1,0,0,0,0,0,0,0,0,0,1
561,561,2.18174,41.439262,22,20,4,1,0,1,0,0,0,0,0,1,0,0,0,0
562,562,2.167508,41.39414,23,20,4,1,0,1,0,1,0,0,0,0,0,0,0,0
563,563,2.1907389999999998,41.392225,1,21,5,1,0,1,0,0,0,0,0,0,0,1,0,0
